Country,DAA,YearMon,timeID,unitID,post_treat,treated
DK,19.26883064516129,2015-12,12,6,0,0
DK,27.97171370967742,2016-1,13,6,0,0
DK,18.86925287356322,2016-2,14,6,0,0
DK,21.47649865591398,2016-3,15,6,0,0
DK,22.083159722222224,2016-4,16,6,0,0
DK,23.932331989247313,2016-5,17,6,0,0
DK,31.146618055555557,2016-6,18,6,0,0
DK,27.886780913978495,2016-7,19,6,0,0
DK,28.882298387096775,2016-8,20,6,0,0
DK,29.983256944444445,2016-9,21,6,0,0
DK,34.95359543010753,2016-10,22,6,0,0
DK,39.02681944444444,2016-11,23,6,0,0
DK,29.952540322580646,2016-12,24,6,0,0
DK,32.28620967741936,2017-1,25,6,0,0
DK,31.221800595238097,2017-2,26,6,0,0
DK,29.49003360215054,2017-3,27,6,0,0
DK,28.11184722222222,2017-4,28,6,0,0
DK,29.423541666666665,2017-5,29,6,0,0
DK,28.59188888888889,2017-6,30,6,0,0
DK,31.760396505376345,2017-7,31,6,0,0
DK,33.535436827956985,2017-8,32,6,0,0
DK,36.050784722222225,2017-9,33,6,0,0
DK,29.645611559139784,2017-10,34,6,0,0
DK,33.85440277777778,2017-11,35,6,0,0
DK,28.434905913978493,2017-12,36,6,0,0
DK,31.162647849462367,2018-1,37,6,0,0
DK,38.976369047619045,2018-2,38,6,0,0
DK,40.45290994623656,2018-3,39,6,0,0
DK,35.96843055555556,2018-4,40,6,0,0
DK,36.507977150537634,2018-5,41,6,0,0
DK,46.80611805555556,2018-6,42,6,0,0
DK,52.76112231182796,2018-7,43,6,0,0
DK,56.286350806451615,2018-8,44,6,0,0
DK,50.82074305555555,2018-9,45,6,0,0
DK,49.172916666666666,2018-10,46,6,0,0
DK,54.36304861111111,2018-11,47,6,0,0
DK,47.88823924731183,2018-12,48,6,0,0
DK,51.006236559139786,2019-1,49,6,0,0
DK,43.357261904761906,2019-2,50,6,0,0
DK,34.59832661290323,2019-3,51,6,0,0
DK,39.49717361111111,2019-4,52,6,0,0
DK,37.77897849462366,2019-5,53,6,0,0
DK,33.23436805555556,2019-6,54,6,0,0
DK,38.940524193548384,2019-7,55,6,0,0
DK,38.65051075268817,2019-8,56,6,0,0
DK,36.36168055555556,2019-9,57,6,0,0
DK,39.89542338709678,2019-10,58,6,0,0
DK,42.22398611111111,2019-11,59,6,0,0
DK,34.687647849462365,2019-12,60,6,0,0
DK,26.14508064516129,2020-1,61,6,0,0
DK,18.207658045977013,2020-2,62,6,0,0
DK,19.117163978494624,2020-3,63,6,0,0
DK,15.947375000000001,2020-4,64,6,0,0
DK,17.557325268817205,2020-5,65,6,0,0
DK,28.02821527777778,2020-6,66,6,0,0
DK,25.328931451612902,2020-7,67,6,0,0
DK,37.75730510752688,2020-8,68,6,0,0
DK,38.96295833333333,2020-9,69,6,0,0
DK,26.30119623655914,2020-10,70,6,0,0
DK,29.758826388888888,2020-11,71,6,0,0
DK,36.921344086021506,2020-12,72,6,0,0
DK,50.51992607526881,2021-1,73,6,0,0
DK,50.90572916666667,2021-2,74,6,0,0
DK,45.90210349462365,2021-3,75,6,0,0
DK,47.96927083333333,2021-4,76,6,0,0
DK,54.740752688172044,2021-5,77,6,0,0
DK,73.704125,2021-6,78,6,0,0
DK,80.64201612903226,2021-7,79,6,0,0
DK,83.6948252688172,2021-8,80,6,0,0
DK,124.52852777777778,2021-9,81,6,0,0
DK,111.82149865591398,2021-10,82,6,0,0
DK,139.23508333333334,2021-11,83,6,0,0
DK,190.10288978494623,2021-12,84,6,0,0
DK,114.93260080645162,2022-1,85,6,0,0
DK,106.60702380952381,2022-2,86,6,0,0
DK,231.7847110215054,2022-3,87,6,0,0
DK,158.42575,2022-4,88,6,0,0
DK,167.28745967741935,2022-5,89,6,0,0
DK,213.98047222222223,2022-6,90,6,1,0
DK,254.5194489247312,2022-7,91,6,1,0
DK,453.59024865591397,2022-8,92,6,1,0
DK,334.6333333333333,2022-9,93,6,1,0
DK,137.03595430107526,2022-10,94,6,1,0
DK,142.6707361111111,2022-11,95,6,1,0
DK,248.90390749181861,2022-12,96,6,1,0
EE,33.83521505376344,2015-1,1,7,0,0
EE,33.41636904761905,2015-2,2,7,0,0
EE,30.307217741935485,2015-3,3,7,0,0
EE,30.499569444444447,2015-4,4,7,0,0
EE,32.26966397849463,2015-5,5,7,0,0
EE,27.26123611111111,2015-6,6,7,0,0
EE,28.041290322580647,2015-7,7,7,0,0
EE,31.225120967741937,2015-8,8,7,0,0
EE,31.689694444444445,2015-9,9,7,0,0
EE,35.02076612903226,2015-10,10,7,0,0
EE,32.87961111111111,2015-11,11,7,0,0
EE,26.716478494623654,2015-12,12,7,0,0
EE,37.631075268817206,2016-1,13,7,0,0
EE,28.279367816091955,2016-2,14,7,0,0
EE,29.395819892473117,2016-3,15,7,0,0
EE,29.728944444444444,2016-4,16,7,0,0
EE,28.264005376344087,2016-5,17,7,0,0
EE,36.23302777777778,2016-6,18,7,0,0
EE,30.963709677419356,2016-7,19,7,0,0
EE,31.376814516129034,2016-8,20,7,0,0
EE,32.40486111111111,2016-9,21,7,0,0
EE,37.572997311827955,2016-10,22,7,0,0
EE,40.855583333333335,2016-11,23,7,0,0
EE,33.99620967741935,2016-12,24,7,0,0
EE,33.274059139784946,2017-1,25,7,0,0
EE,35.12805059523809,2017-2,26,7,0,0
EE,30.649112903225806,2017-3,27,7,0,0
EE,31.17176388888889,2017-4,28,7,0,0
EE,30.644354838709678,2017-5,29,7,0,0
EE,30.661527777777778,2017-6,30,7,0,0
EE,34.33670698924731,2017-7,31,7,0,0
EE,36.352782258064515,2017-8,32,7,0,0
EE,37.25815277777778,2017-9,33,7,0,0
EE,33.44561827956989,2017-10,34,7,0,0
EE,33.70322222222222,2017-11,35,7,0,0
EE,32.009408602150536,2017-12,36,7,0,0
EE,37.11008064516129,2018-1,37,7,0,0
EE,43.375997023809525,2018-2,38,7,0,0
EE,45.309637096774196,2018-3,39,7,0,0
EE,39.81348611111111,2018-4,40,7,0,0
EE,38.730376344086025,2018-5,41,7,0,0
EE,47.80898611111111,2018-6,42,7,0,0
EE,54.06962365591398,2018-7,43,7,0,0
EE,55.401747311827954,2018-8,44,7,0,0
EE,50.889430555555556,2018-9,45,7,0,0
EE,46.36573924731183,2018-10,46,7,0,0
EE,52.619347222222224,2018-11,47,7,0,0
EE,53.030067204301076,2018-12,48,7,0,0
EE,55.79096774193548,2019-1,49,7,0,0
EE,47.26474702380953,2019-2,50,7,0,0
EE,40.07676075268817,2019-3,51,7,0,0
EE,42.10890277777778,2019-4,52,7,0,0
EE,42.35130376344086,2019-5,53,7,0,0
EE,43.47345833333333,2019-6,54,7,0,0
EE,48.970389784946235,2019-7,55,7,0,0
EE,49.04918010752688,2019-8,56,7,0,0
EE,48.78227777777778,2019-9,57,7,0,0
EE,47.68766129032258,2019-10,58,7,0,0
EE,45.71993055555556,2019-11,59,7,0,0
EE,39.04110215053763,2019-12,60,7,0,0
EE,30.818655913978496,2020-1,61,7,0,0
EE,28.094640804597702,2020-2,62,7,0,0
EE,23.99258064516129,2020-3,63,7,0,0
EE,23.68025,2020-4,64,7,0,0
EE,25.018091397849464,2020-5,65,7,0,0
EE,37.76352777777778,2020-6,66,7,0,0
EE,30.169462365591396,2020-7,67,7,0,0
EE,40.92439516129032,2020-8,68,7,0,0
EE,39.55122222222222,2020-9,69,7,0,0
EE,37.65393817204301,2020-10,70,7,0,0
EE,40.986,2020-11,71,7,0,0
EE,45.49724462365592,2020-12,72,7,0,0
EE,53.57005376344086,2021-1,73,7,0,0
EE,59.11994047619048,2021-2,74,7,0,0
EE,43.508978494623655,2021-3,75,7,0,0
EE,43.68936111111111,2021-4,76,7,0,0
EE,48.36325268817205,2021-5,77,7,0,0
EE,71.81430555555555,2021-6,78,7,0,0
EE,83.70456989247312,2021-7,79,7,0,0
EE,87.14569892473118,2021-8,80,7,0,0
EE,122.36870833333333,2021-9,81,7,0,0
EE,105.61389784946236,2021-10,82,7,0,0
EE,116.87897222222222,2021-11,83,7,0,0
EE,202.54814516129034,2021-12,84,7,0,0
EE,141.86075268817206,2022-1,85,7,0,0
EE,104.5880505952381,2022-2,86,7,0,0
EE,151.15979838709677,2022-3,87,7,0,0
EE,100.71475,2022-4,88,7,0,0
EE,151.35650537634407,2022-5,89,7,0,0
EE,173.74425,2022-6,90,7,1,0
EE,233.68970430107527,2022-7,91,7,1,0
EE,360.6965322580645,2022-8,92,7,1,0
EE,229.41968055555554,2022-9,93,7,1,0
EE,174.14612903225807,2022-10,94,7,1,0
EE,219.23370833333334,2022-11,95,7,1,0
EE,263.07565860215055,2022-12,96,7,1,0
ES,51.5430376344086,2015-1,1,8,0,1
ES,42.60608630952381,2015-2,2,8,0,1
ES,43.08432795698925,2015-3,3,8,0,1
ES,45.38505555555555,2015-4,4,8,0,1
ES,45.1483064516129,2015-5,5,8,0,1
ES,54.74554166666667,2015-6,6,8,0,1
ES,59.526747311827954,2015-7,7,8,0,1
ES,55.60958333333333,2015-8,8,8,0,1
ES,51.87383333333334,2015-9,9,8,0,1
ES,49.88583333333333,2015-10,10,8,0,1
ES,51.21619444444444,2015-11,11,8,0,1
ES,52.586424731182795,2015-12,12,8,0,1
ES,36.514932795698925,2016-1,13,8,0,1
ES,27.47925287356322,2016-2,14,8,0,1
ES,27.793239247311828,2016-3,15,8,0,1
ES,24.098375,2016-4,16,8,0,1
ES,25.812056451612904,2016-5,17,8,0,1
ES,38.924347222222224,2016-6,18,8,0,1
ES,40.51584677419355,2016-7,19,8,0,1
ES,41.14416666666666,2016-8,20,8,0,1
ES,43.60475,2016-9,21,8,0,1
ES,52.84755376344086,2016-10,22,8,0,1
ES,56.146375,2016-11,23,8,0,1
ES,60.48635752688172,2016-12,24,8,0,1
ES,71.50611559139784,2017-1,25,8,0,1
ES,51.70363095238095,2017-2,26,8,0,1
ES,43.16017473118279,2017-3,27,8,0,1
ES,43.68673611111111,2017-4,28,8,0,1
ES,47.17415322580645,2017-5,29,8,0,1
ES,50.20333333333333,2017-6,30,8,0,1
ES,48.632217741935484,2017-7,31,8,0,1
ES,47.44994623655914,2017-8,32,8,0,1
ES,49.160916666666665,2017-9,33,8,0,1
ES,56.784408602150535,2017-10,34,8,0,1
ES,59.21825,2017-11,35,8,0,1
ES,57.85362903225806,2017-12,36,8,0,1
ES,50.0509811827957,2018-1,37,8,0,1
ES,54.86732142857143,2018-2,38,8,0,1
ES,40.156155913978495,2018-3,39,8,0,1
ES,42.685291666666664,2018-4,40,8,0,1
ES,54.98024193548387,2018-5,41,8,0,1
ES,58.44956944444444,2018-6,42,8,0,1
ES,61.87819892473118,2018-7,43,8,0,1
ES,64.34020161290323,2018-8,44,8,0,1
ES,71.25444444444445,2018-9,45,8,0,1
ES,65.10649193548387,2018-10,46,8,0,1
ES,61.96447222222222,2018-11,47,8,0,1
ES,61.80711021505376,2018-12,48,8,0,1
ES,61.959852150537635,2019-1,49,8,0,1
ES,54.02049107142857,2019-2,50,8,0,1
ES,48.83611559139785,2019-3,51,8,0,1
ES,50.40361111111111,2019-4,52,8,0,1
ES,48.39399193548387,2019-5,53,8,0,1
ES,47.16123611111111,2019-6,54,8,0,1
ES,51.464301075268814,2019-7,55,8,0,1
ES,44.95181451612903,2019-8,56,8,0,1
ES,42.13011111111111,2019-9,57,8,0,1
ES,47.1523252688172,2019-10,58,8,0,1
ES,42.18718055555556,2019-11,59,8,0,1
ES,33.809368279569895,2019-12,60,8,0,1
ES,41.080094086021504,2020-1,61,8,0,1
ES,35.855704022988505,2020-2,62,8,0,1
ES,27.737002688172044,2020-3,63,8,0,1
ES,17.60902777777778,2020-4,64,8,0,1
ES,21.33369623655914,2020-5,65,8,0,1
ES,30.63211111111111,2020-6,66,8,0,1
ES,34.623306451612905,2020-7,67,8,0,1
ES,36.21193548387097,2020-8,68,8,0,1
ES,41.94605555555555,2020-9,69,8,0,1
ES,36.54693548387097,2020-10,70,8,0,1
ES,41.96422222222222,2020-11,71,8,0,1
ES,41.9715188172043,2020-12,72,8,0,1
ES,60.099556451612905,2021-1,73,8,0,1
ES,28.542514880952382,2021-2,74,8,0,1
ES,45.48087365591398,2021-3,75,8,0,1
ES,65.06147222222222,2021-4,76,8,0,1
ES,67.18366935483871,2021-5,77,8,0,1
ES,83.31108333333333,2021-6,78,8,0,1
ES,92.36961021505377,2021-7,79,8,0,1
ES,106.08122311827957,2021-8,80,8,0,1
ES,156.40465277777778,2021-9,81,8,0,1
ES,199.67299731182797,2021-10,82,8,0,1
ES,193.72338888888888,2021-11,83,8,0,1
ES,238.97243279569892,2021-12,84,8,0,1
ES,201.8016801075269,2022-1,85,8,0,1
ES,200.30928571428572,2022-2,86,8,0,1
ES,283.1902284946237,2022-3,87,8,0,1
ES,191.51891666666666,2022-4,88,8,0,1
ES,187.1648387096774,2022-5,89,8,0,1
ES,218.59304166666666,2022-6,90,8,1,1
ES,258.12697580645164,2022-7,91,8,1,1
ES,308.7251612903226,2022-8,92,8,1,1
ES,243.79393055555556,2022-9,93,8,1,1
ES,163.09385752688172,2022-10,94,8,1,1
ES,124.44794444444445,2022-11,95,8,1,1
ES,135.0886407199626,2022-12,96,8,1,1
FI,33.80120967741936,2015-1,1,9,0,0
FI,33.16822916666666,2015-2,2,9,0,0
FI,29.41622311827957,2015-3,3,9,0,0
FI,30.094819444444443,2015-4,4,9,0,0
FI,25.83959677419355,2015-5,5,9,0,0
FI,21.520805555555555,2015-6,6,9,0,0
FI,27.55087365591398,2015-7,7,9,0,0
FI,31.15,2015-8,8,9,0,0
FI,31.741708333333335,2015-9,9,9,0,0
FI,33.53639784946237,2015-10,10,9,0,0
FI,31.736541666666668,2015-11,11,9,0,0
FI,26.553333333333335,2015-12,12,9,0,0
FI,37.82639784946237,2016-1,13,9,0,0
FI,26.091020114942527,2016-2,14,9,0,0
FI,27.08752688172043,2016-3,15,9,0,0
FI,27.249458333333333,2016-4,16,9,0,0
FI,28.06638440860215,2016-5,17,9,0,0
FI,35.42066666666667,2016-6,18,9,0,0
FI,30.963709677419356,2016-7,19,9,0,0
FI,31.376814516129034,2016-8,20,9,0,0
FI,32.52345833333333,2016-9,21,9,0,0
FI,37.20710654936462,2016-10,22,9,0,0
FI,41.01119444444444,2016-11,23,9,0,0
FI,33.985389784946236,2016-12,24,9,0,0
FI,33.30028225806451,2017-1,25,9,0,0
FI,35.067083333333336,2017-2,26,9,0,0
FI,30.669973118279568,2017-3,27,9,0,0
FI,31.397708333333334,2017-4,28,9,0,0
FI,30.662634408602152,2017-5,29,9,0,0
FI,30.64690277777778,2017-6,30,9,0,0
FI,34.175766129032255,2017-7,31,9,0,0
FI,36.295725806451614,2017-8,32,9,0,0
FI,37.25816666666667,2017-9,33,9,0,0
FI,33.43465053763441,2017-10,34,9,0,0
FI,33.66965277777778,2017-11,35,9,0,0
FI,31.913548387096775,2017-12,36,9,0,0
FI,37.0802688172043,2018-1,37,9,0,0
FI,43.375997023809525,2018-2,38,9,0,0
FI,45.59383064516129,2018-3,39,9,0,0
FI,40.13813888888889,2018-4,40,9,0,0
FI,38.69727150537634,2018-5,41,9,0,0
FI,47.18325,2018-6,42,9,0,0
FI,54.01237903225807,2018-7,43,9,0,0
FI,55.503024193548384,2018-8,44,9,0,0
FI,50.95979166666667,2018-9,45,9,0,0
FI,46.35932795698925,2018-10,46,9,0,0
FI,50.08190277777778,2018-11,47,9,0,0
FI,52.29592741935484,2018-12,48,9,0,0
FI,55.80630376344086,2019-1,49,9,0,0
FI,46.74778273809524,2019-2,50,9,0,0
FI,39.98435483870968,2019-3,51,9,0,0
FI,41.36966666666667,2019-4,52,9,0,0
FI,39.86294354838709,2019-5,53,9,0,0
FI,30.72586111111111,2019-6,54,9,0,0
FI,45.96295698924731,2019-7,55,9,0,0
FI,48.743924731182794,2019-8,56,9,0,0
FI,48.75538888888889,2019-9,57,9,0,0
FI,46.36018817204301,2019-10,58,9,0,0
FI,45.71213888888889,2019-11,59,9,0,0
FI,38.403091397849465,2019-12,60,9,0,0
FI,27.144516129032258,2020-1,61,9,0,0
FI,24.44028735632184,2020-2,62,9,0,0
FI,20.353360215053762,2020-3,63,9,0,0
FI,19.80645833333333,2020-4,64,9,0,0
FI,19.461922043010752,2020-5,65,9,0,0
FI,28.246319444444445,2020-6,66,9,0,0
FI,20.273131720430108,2020-7,67,9,0,0
FI,40.565981182795696,2020-8,68,9,0,0
FI,37.779291666666666,2020-9,69,9,0,0
FI,31.080645161290324,2020-10,70,9,0,0
FI,27.635708333333334,2020-11,71,9,0,0
FI,39.270806451612906,2020-12,72,9,0,0
FI,51.24641129032258,2021-1,73,9,0,0
FI,57.095982142857146,2021-2,74,9,0,0
FI,38.3190188172043,2021-3,75,9,0,0
FI,36.8335,2021-4,76,9,0,0
FI,45.90395161290323,2021-5,77,9,0,0
FI,56.176833333333335,2021-6,78,9,0,0
FI,78.79040322580644,2021-7,79,9,0,0
FI,68.13717741935484,2021-8,80,9,0,0
FI,89.3013888888889,2021-9,81,9,0,0
FI,64.846989247311825,2021-10,82,9,0,0
FI,86.05402777777778,2021-11,83,9,0,0
FI,193.27389784946237,2021-12,84,9,0,0
FI,106.83190860215053,2022-1,85,9,0,0
FI,80.85342261904762,2022-2,86,9,0,0
FI,86.63418010752689,2022-3,87,9,0,0
FI,79.415625,2022-4,88,9,0,0
FI,132.34818548387096,2022-5,89,9,0,0
FI,140.32986111111111,2022-6,90,9,1,0
FI,183.9196639784946,2022-7,91,9,1,0
FI,261.5330107526882,2022-8,92,9,1,0
FI,215.46423611111112,2022-9,93,9,1,0
FI,113.21049731182796,2022-10,94,9,1,0
FI,195.62152777777777,2022-11,95,9,1,0
FI,245.61723484848486,2022-12,96,9,1,0
FR,45.592083333333335,2015-1,1,10,0,0
FR,52.47096726190476,2015-2,2,10,0,0
FR,47.738454301075265,2015-3,3,10,0,0
FR,44.45184027777778,2015-4,4,10,0,0
FR,37.21344086021505,2015-5,5,10,0,0
FR,40.31725,2015-6,6,10,0,0
FR,53.912412634408604,2015-7,7,10,0,0
FR,41.599065860215056,2015-8,8,10,0,0
FR,43.464708333333334,2015-9,9,10,0,0
FR,46.258844086021504,2015-10,10,10,0,0
FR,49.030881944444445,2015-11,11,10,0,0
FR,45.65575268817204,2015-12,12,10,0,0
FR,40.716485215053766,2016-1,13,10,0,0
FR,31.39658764367816,2016-2,14,10,0,0
FR,31.111505376344084,2016-3,15,10,0,0
FR,28.16815972222222,2016-4,16,10,0,0
FR,27.94296370967742,2016-5,17,10,0,0
FR,30.326583333333332,2016-6,18,10,0,0
FR,36.15360215053764,2016-7,19,10,0,0
FR,32.786673387096776,2016-8,20,10,0,0
FR,39.89055555555556,2016-9,21,10,0,0
FR,55.72129704301075,2016-10,22,10,0,0
FR,63.18370138888889,2016-11,23,10,0,0
FR,58.69875672043011,2016-12,24,10,0,0
FR,78.09286290322581,2017-1,25,10,0,0
FR,53.73334077380952,2017-2,26,10,0,0
FR,39.71263440860215,2017-3,27,10,0,0
FR,38.386743055555556,2017-4,28,10,0,0
FR,37.87781586021505,2017-5,29,10,0,0
FR,40.416979166666664,2017-6,30,10,0,0
FR,42.2788373655914,2017-7,31,10,0,0
FR,43.70360887096774,2017-8,32,10,0,0
FR,42.859631944444445,2017-9,33,10,0,0
FR,52.3158064516129,2017-10,34,10,0,0
FR,65.632875,2017-11,35,10,0,0
FR,56.92961021505376,2017-12,36,10,0,0
FR,34.98434139784946,2018-1,37,10,0,0
FR,48.78200892857143,2018-2,38,10,0,0
FR,48.18673387096774,2018-3,39,10,0,0
FR,33.53988888888889,2018-4,40,10,0,0
FR,34.49600806451613,2018-5,41,10,0,0
FR,42.2925,2018-6,42,10,0,0
FR,51.44169354838709,2018-7,43,10,0,0
FR,58.44997311827957,2018-8,44,10,0,0
FR,61.95325,2018-9,45,10,0,0
FR,65.64112903225806,2018-10,46,10,0,0
FR,67.80506944444444,2018-11,47,10,0,0
FR,54.88637096774194,2018-12,48,10,0,0
FR,61.150120967741934,2019-1,49,10,0,0
FR,46.609940476190474,2019-2,50,10,0,0
FR,33.847741935483874,2019-3,51,10,0,0
FR,38.09826388888889,2019-4,52,10,0,0
FR,37.20190860215054,2019-5,53,10,0,0
FR,29.244263888888888,2019-6,54,10,0,0
FR,37.69064516129032,2019-7,55,10,0,0
FR,33.36293010752688,2019-8,56,10,0,0
FR,35.55148611111111,2019-9,57,10,0,0
FR,38.61657258064516,2019-10,58,10,0,0
FR,45.945680555555555,2019-11,59,10,0,0
FR,36.46623655913979,2019-12,60,10,0,0
FR,37.96986559139785,2020-1,61,10,0,0
FR,26.249281609195403,2020-2,62,10,0,0
FR,23.83430107526882,2020-3,63,10,0,0
FR,13.406125,2020-4,64,10,0,0
FR,14.874408602150538,2020-5,65,10,0,0
FR,25.84883333333333,2020-6,66,10,0,0
FR,33.41922043010753,2020-7,67,10,0,0
FR,36.763494623655916,2020-8,68,10,0,0
FR,47.190375,2020-9,69,10,0,0
FR,37.87383064516129,2020-10,70,10,0,0
FR,40.14140277777778,2020-11,71,10,0,0
FR,48.422620967741935,2020-12,72,10,0,0
FR,59.466975806451615,2021-1,73,10,0,0
FR,49.013645833333335,2021-2,74,10,0,0
FR,50.22795698924731,2021-3,75,10,0,0
FR,63.14798611111111,2021-4,76,10,0,0
FR,55.25981182795699,2021-5,77,10,0,0
FR,73.56091666666667,2021-6,78,10,0,0
FR,78.30715053763441,2021-7,79,10,0,0
FR,77.40415322580645,2021-8,80,10,0,0
FR,135.30443055555554,2021-9,81,10,0,0
FR,172.53745967741935,2021-10,82,10,0,0
FR,217.24170833333332,2021-11,83,10,0,0
FR,274.5094892473118,2021-12,84,10,0,0
FR,211.58327956989248,2022-1,85,10,0,0
FR,185.62595238095238,2022-2,86,10,0,0
FR,295.1747446236559,2022-3,87,10,0,0
FR,232.9195,2022-4,88,10,0,0
FR,197.46004032258065,2022-5,89,10,0,0
FR,248.73279166666666,2022-6,90,10,1,0
FR,400.9499059139785,2022-7,91,10,1,0
FR,492.99201612903227,2022-8,92,10,1,0
FR,393.54670833333336,2022-9,93,10,1,0
FR,178.88595430107526,2022-10,94,10,1,0
FR,192.15583333333333,2022-11,95,10,1,0
FR,270.5002168069191,2022-12,96,10,1,0
GR,56.534993279569896,2015-1,1,11,0,0
GR,54.47723214285714,2015-2,2,11,0,0
GR,50.764422043010754,2015-3,3,11,0,0
GR,45.93682638888889,2015-4,4,11,0,0
GR,46.68662634408602,2015-5,5,11,0,0
GR,47.68546527777778,2015-6,6,11,0,0
GR,58.30291666666667,2015-7,7,11,0,0
GR,51.59751344086021,2015-8,8,11,0,0
GR,48.76369444444445,2015-9,9,11,0,0
GR,46.4034811827957,2015-10,10,11,0,0
GR,49.485729166666665,2015-11,11,11,0,0
GR,51.74013440860215,2015-12,12,11,0,0
